50000 1000
49 152 11
205 20 150
232 215 252
243 111 117
254 103 118
112 156 97
78 191 66
224 9 242
177 29 97
76 104 214
120 133 216
207 142 168
118 80 143
57 124 138
12 177 118
32 35 248
77 240 188
36 200 186
85 91 174
145 160 0
38 39 105
130 25 186
164 115 214
49 141 190
94 163 25
245 84 105
16 50 240
136 47 234
111 125 190
35 90 186
25 7 154
178 78 81
136 59 213
212 184 177
106 89 222
193 104 105
61 111 209
99 6 41
203 72 232
99 16 37
38 196 37
177 244 196
237 74 216
176 249 113
28 13 80
97 208 179
152 215 114
5 154 28
203 246 219
154 225 125
135 48 71
130 136 192
178 101 147
195 236 175
100 207 50
141 228 221
49 65 203
55 152 80
75 203 73
219 251 184
96 226 92
140 122 102
76 10 2
222 213 115
68 175 165
226 93 55
110 8 8
9 202 58
200 132 138
4 5 66
135 51 17
22 213 202
59 30 103
166 53 68
214 88 219
11 8 218
164 3 159
151 151 12
32 245 183
229 98 117
212 33 52
24 236 27
115 90 170
251 76 143
166 34 199
172 142 52
28 144 58
197 16 243
18 38 90
11 240 190
129 172 131
241 175 110
241 244 214
3 177 174
113 229 230
117 86 170
75 116 124
134 68 26
13 224 100
150 180 85
100 53 231
157 15 62
136 130 232
85 19 48
106 202 175
83 90 193
127 153 41
162 227 71
165 58 102
223 93 159
139 250 127
253 132 240
37 85 192
127 73 13
124 77 176
154 243 206
49 131 223
151 199 131
62 218 41
51 90 71
43 72 43
16 223 38
40 171 46
67 14 114
133 54 222
76 78 205
128 51 22
186 122 160
225 96 27
74 227 198
1 218 170
8 51 137
64 123 171
50 12 203
47 235 86
21 169 123
239 112 71
183 233 167
156 195 156
144 188 193
35 20 77
123 172 65
236 238 55
167 139 168
194 212 207
171 240 59
154 248 199
251 16 17
232 29 98
127 250 7
177 94 115
147 242 82
20 252 67
23 137 187
123 105 89
236 219 112
52 130 150
237 219 77
236 57 2
56 85 198
75 48 246
245 96 56
219 217 18
63 161 40
234 87 67
73 115 77
46 141 253
153 65 67
78 252 240
120 215 237
103 180 51
121 54 152
206 44 9
161 61 130
170 40 241
161 114 229
114 236 218
28 226 156
197 103 52
185 96 4
33 119 214
241 64 230
236 200 101
73 16 20
9 44 148
79 71 252
173 48 67
27 100 151
242 38 156
197 204 57
179 14 242
173 174 122
152 45 26
37 147 57
106 186 233
47 165 27
50 60 125
40 30 32
242 96 192
161 100 41
26 114 91
125 7 140
50 6 65
251 65 87
51 209 103
146 161 54
117 134 131
126 213 187
1 110 68
72 192 120
122 29 206
166 78 71
58 201 242
206 71 217
119 245 77
22 227 92
239 204 189
126 246 45
85 75 252
5 102 142
43 187 1
124 29 109
117 201 194
250 27 71
130 65 214
86 175 252
113 228 194
223 134 155
46 253 253
6 217 205
4 162 58
128 134 230
189 172 125
26 84 215
83 142 1
215 58 88
76 209 90
236 184 81
85 168 188
101 171 234
139 148 65
229 72 220
90 11 230
243 194 51
13 110 237
218 133 51
45 16 191
80 199 5
125 219 185
146 29 17
210 37 144
0 47 80
128 175 181
228 8 78
221 231 180
147 230 184
161 204 237
26 92 237
161 133 250
191 171 160
59 166 210
30 96 205
2 87 216
111 201 198
216 138 98
164 112 181
98 213 39
31 249 182
244 168 85
68 11 29
90 72 97
129 40 88
66 32 67
202 227 123
41 113 237
231 173 185
76 28 93
180 21 157
69 242 154
113 232 193
104 101 150
185 243 74
50 151 209
64 154 92
38 124 190
88 65 104
108 15 157
205 57 156
91 230 198
208 102 57
116 215 244
254 55 204
185 168 50
73 87 253
196 193 102
126 208 157
220 153 123
86 110 92
161 146 85
189 7 239
3 213 114
191 156 97
182 219 61
107 15 180
108 170 252
59 193 146
50 170 193
35 143 182
112 187 240
131 16 173
16 101 233
120 229 164
177 253 163
133 214 88
5 216 162
242 129 152
225 24 194
89 134 53
253 130 105
254 254 40
147 83 87
163 54 155
228 148 155
156 112 249
109 68 201
141 202 220
91 135 58
163 163 33
237 112 226
161 14 248
72 235 129
229 135 183
160 176 207
148 56 24
17 105 136
116 230 210
253 58 135
106 6 203
42 53 158
217 235 135
162 15 240
7 59 160
54 148 132
229 241 32
209 93 225
93 159 51
123 165 203
203 111 80
95 152 225
99 164 198
128 223 240
240 132 71
103 200 157
233 63 195
174 238 135
151 27 10
31 206 236
99 242 153
6 23 75
212 246 217
29 13 29
250 222 23
147 216 53
200 208 115
120 138 130
174 114 171
111 173 128
115 208 68
25 254 14
96 74 149
32 44 87
212 57 17
18 70 85
171 21 138
17 193 98
95 2 240
119 39 142
80 169 216
210 145 118
246 252 82
93 167 109
68 122 252
240 170 84
123 228 22
203 201 70
184 100 239
52 129 199
153 217 237
190 174 144
33 147 199
9 110 106
188 252 250
217 65 184
145 51 143
0 163 191
149 57 36
88 69 14
252 79 196
53 231 245
231 167 251
187 250 175
184 117 197
229 245 188
103 71 176
213 210 113
214 158 57
52 171 104
132 246 33
161 21 66
36 40 194
91 247 120
116 73 128
130 177 42
225 170 192
104 22 250
102 4 37
193 128 18
8 181 249
31 61 26
186 221 98
139 225 29
118 101 222
108 169 51
5 134 248
186 13 167
19 144 141
151 173 188
52 74 195
57 152 35
74 124 33
169 84 180
231 64 119
234 91 208
220 92 111
13 133 139
254 111 37
178 124 236
226 33 38
97 250 136
37 70 241
216 81 109
88 47 225
169 100 179
156 70 146
96 156 20
213 96 212
101 69 133
203 116 39
58 239 39
73 188 17
13 252 253
65 246 81
109 238 159
204 162 12
76 104 165
124 75 26
172 236 206
83 134 77
239 43 127
26 216 181
92 145 151
77 124 123
72 141 168
163 168 109
24 135 181
61 147 241
174 115 51
53 148 128
232 8 63
127 79 166
187 88 171
177 246 225
66 51 77
246 42 177
160 50 55
58 232 204
30 69 18
145 206 247
162 239 155
201 87 123
78 61 144
135 215 162
204 234 129
222 219 152
66 190 14
185 89 247
30 46 65
107 147 132
89 147 102
240 58 87
71 219 104
192 106 208
57 135 199
214 208 199
74 101 1
193 57 251
21 146 112
42 166 180
34 250 14
114 146 152
223 217 46
91 58 93
30 77 202
45 122 209
251 237 33
38 117 76
138 80 173
61 201 144
63 205 16
184 176 76
187 181 88
22 52 198
36 239 150
2 190 237
157 178 228
68 192 145
92 188 196
59 123 91
240 76 41
47 211 97
132 88 186
71 117 208
150 138 0
5 115 248
147 208 92
152 3 115
116 49 118
91 28 253
178 63 161
116 33 195
53 17 63
167 169 30
107 252 68
61 131 245
191 58 89
62 136 162
228 95 226
184 75 4
64 147 208
122 102 251
187 85 9
46 106 250
77 1 175
224 192 105
164 56 121
162 48 250
113 50 171
100 43 243
46 240 176
151 86 133
238 169 27
204 209 199
51 159 47
83 182 190
128 77 159
128 243 222
160 250 239
210 189 175
46 167 203
167 42 142
250 194 108
198 53 70
12 217 131
50 210 184
87 197 151
206 117 207
18 210 110
203 166 252
107 76 44
140 123 83
187 151 20
36 104 51
61 72 126
153 121 134
137 125 243
6 45 33
133 50 41
199 71 153
81 5 121
194 2 103
102 103 60
16 92 109
191 135 67
215 163 105
185 196 52
35 227 188
186 239 75
142 133 48
198 31 59
174 187 151
148 152 92
13 246 22
115 141 194
177 248 61
132 157 169
130 144 234
173 23 253
205 103 22
95 13 117
147 67 168
98 195 196
194 47 173
111 95 89
241 179 111
2 217 163
212 201 95
192 219 167
32 89 113
80 250 204
134 140 16
60 181 215
117 250 5
40 219 217
112 4 107
62 59 145
64 20 233
13 115 197
33 210 196
71 92 38
169 160 85
165 35 5
157 121 123
43 48 187
131 225 196
12 75 75
21 49 121
226 67 18
20 106 120
177 91 240
53 93 248
171 206 224
43 32 253
184 168 246
243 242 50
88 40 164
103 9 169
23 105 149
155 248 173
15 152 224
215 167 199
32 38 44
225 17 17
110 164 174
72 212 72
191 220 183
146 249 12
55 132 200
35 231 171
38 94 184
173 42 111
111 20 29
160 153 85
116 178 163
179 211 198
32 202 235
123 233 47
212 135 137
42 20 117
94 87 129
119 68 55
168 73 84
33 76 115
189 94 210
66 205 200
103 28 62
93 203 4
11 112 4
27 7 92
156 213 55
73 38 26
11 239 27
167 38 184
188 54 138
231 187 40
188 170 127
226 145 200
176 173 49
21 19 23
133 182 43
169 252 171
245 208 202
84 231 99
63 120 63
246 212 153
83 212 142
204 176 143
57 167 246
229 124 93
217 19 139
47 200 127
105 220 60
222 117 223
89 98 228
78 21 246
82 74 177
26 253 124
157 152 236
215 85 118
70 168 127
60 60 238
68 50 108
168 161 121
198 91 208
84 114 247
115 171 5
195 245 174
41 195 153
133 152 77
244 8 31
74 19 106
39 78 171
174 248 48
120 127 180
0 16 85
55 148 186
200 191 231
15 191 115
84 202 224
67 176 200
48 193 173
157 87 205
39 99 22
30 104 172
167 97 111
111 82 7
10 58 63
195 206 97
105 71 141
250 217 141
30 52 82
49 80 78
37 45 184
91 48 14
250 182 212
235 47 134
245 249 58
112 174 66
230 114 219
202 222 93
114 40 86
43 177 103
205 88 230
245 107 207
195 115 235
112 28 132
14 219 129
246 252 49
38 37 114
96 182 32
220 233 160
252 212 222
250 51 91
11 145 240
18 224 237
40 245 72
186 200 1
9 4 53
187 142 226
62 228 2
40 171 32
244 59 244
216 160 214
233 113 190
115 84 70
156 231 193
214 26 163
235 95 32
181 125 167
142 236 6
104 7 178
216 246 13
172 204 33
112 15 217
178 82 62
72 66 204
247 245 215
157 5 147
114 215 91
203 171 168
146 129 10
164 244 66
170 10 182
56 92 210
248 176 74
198 213 164
47 236 169
246 215 89
219 9 211
78 29 231
254 104 171
26 144 50
209 76 236
163 158 13
248 100 162
92 142 186
135 27 89
50 191 59
232 86 109
111 113 125
189 249 132
112 243 163
148 118 27
232 27 232
238 132 4
232 218 15
111 254 102
72 57 238
228 184 10
142 165 37
243 252 14
97 207 238
175 37 239
119 242 174
99 112 40
32 192 220
236 227 81
90 84 44
181 23 196
145 133 28
185 99 82
180 13 141
40 77 130
9 100 160
54 53 62
199 68 41
6 192 122
57 246 1
119 48 119
26 48 162
85 143 26
156 200 187
231 116 60
13 80 245
183 240 150
67 244 203
138 168 55
198 152 233
230 46 201
204 194 80
154 41 42
27 73 22
108 133 252
76 18 23
179 37 46
179 195 185
64 152 90
42 203 93
65 229 222
226 214 138
145 50 240
166 13 54
132 111 86
226 130 51
90 30 82
143 21 185
42 241 127
40 161 48
237 37 175
214 194 251
246 202 217
157 33 59
40 243 216
75 191 99
186 164 196
241 103 6
123 195 64
120 109 52
96 106 146
3 42 22
216 87 121
139 90 233
246 150 114
179 142 105
80 191 5
24 172 18
63 75 224
23 245 53
242 39 144
167 137 125
240 6 50
102 109 17
16 68 98
65 10 198
66 188 118
192 63 174
64 129 214
130 72 31
213 115 12
192 227 63
166 3 99
106 11 160
112 30 101
99 58 11
33 15 74
112 107 233
191 43 46
178 237 140
93 76 20
26 214 42
43 109 216
27 33 196
149 185 62
175 59 138
19 45 206
237 31 60
180 242 143
87 246 95
130 99 212
42 103 173
92 188 95
60 17 172
197 90 174
81 120 127
53 189 137
7 254 231
203 55 166
88 194 49
42 132 154
212 30 1
58 72 175
198 53 82
32 145 114
208 90 49
183 43 205
10 69 95
62 219 34
31 228 145
219 38 42
45 213 179
100 196 134
201 223 128
36 226 229
85 199 189
231 22 72
12 248 149
221 34 51
104 253 169
146 82 122
220 182 248
252 86 198
229 12 73
199 123 136
189 206 222
92 116 13
88 230 204
4 3 172
126 152 35
164 155 220
214 6 242
245 118 59
151 11 126
180 46 80
182 26 0
47 32 136
230 96 26
242 129 199
204 179 74
106 33 211
172 154 39
0 248 104
226 134 49
28 76 30
171 124 203
173 187 198
210 157 138
136 36 46
53 106 70
59 117 136
74 97 184
124 231 183
86 102 99
16 241 153
216 94 135
252 147 126
254 152 141
248 59 141
22 9 100
24 117 30
134 28 37
184 48 166
144 239 244
253 105 44
176 18 78
15 233 203
74 12 119
191 207 72
5 55 183
8 190 228
190 72 60
12 121 49
45 252 231
168 239 119
124 153 1
75 219 90
207 156 123
114 224 90
174 97 26
46 43 107
177 252 143
179 247 13
128 30 60
150 29 230
239 174 156
202 253 213
28 246 14
117 210 220
149 56 63
115 48 127
187 73 208
197 213 247
12 204 208
37 63 188
169 139 250
91 165 144
211 75 99
86 239 51
50 236 208
189 158 65
200 191 8
90 55 149
159 140 81
247 222 252
115 170 144
201 82 34
122 0 181
238 100 180
226 182 220
30 116 0
7 218 162
137 75 233
196 52 135
62 70 100
67 233 172
66 57 48
118 111 185
8 125 6
211 208 82
162 110 55
97 17 58
162 233 115
141 207 178
202 128 230
247 129 7
56 153 167
101 50 229
191 250 105
21 102 252
97 150 254
103 102 117
15 148 49
150 177 33
62 169 116
250 21 16
246 176 152
69 95 59
189 69 64
29 16 233
53 200 247
10 135 119
241 201 44
99 63 238
246 232 175
103 174 211
160 226 88
138 156 75
126 143 196
31 103 9
102 110 242
241 197 52
174 59 68
98 133 42
113 147 206
139 79 106
44 159 210
116 210 101
65 242 209
40 22 102
123 230 192
180 252 84
227 134 52
148 158 168
163 63 149
9 93 152
160 82 117
159 208 195
103 208 62
131 241 13
88 81 26
191 242 211
141 224 66
136 111 97
103 100 111
77 218 218
7 170 16
180 8 4
172 174 117
201 25 160
192 48 204
33 134 111
133 236 252
9 3 93
91 127 229
247 162 227
133 106 107
233 195 95
104 95 181
197 165 204
141 90 203
204 8 229
137 3 244
70 107 8
59 207 10
203 203 44
127 114 19
184 254 72
54 66 18
45 212 217
26 233 26
221 146 159
46 70 38
177 209 186
212 182 77
231 213 15
224 110 10
235 14 243
120 166 254
97 138 196
185 121 161
50 162 227
93 98 62
200 93 125
41 61 195
163 14 218
220 45 117
141 48 147
212 25 228
73 54 181
4 208 100
99 39 22
3 231 113
191 147 117
139 131 1
246 109 122
227 5 107
68 211 228
248 152 18
153 53 99
245 56 190
204 142 89
145 51 50
252 71 53
173 235 85
240 39 65
42 139 249
244 84 6
64 201 134
86 53 7
37 128 157
153 148 233
111 147 200
253 170 127
22 57 94
239 85 199
19 21 35
148 227 209
171 167 211
31 250 27
33 177 105
168 13 249
212 17 95
238 107 70
119 251 221
138 2 200
13 22 171
110 73 254
40 147 78
174 133 180
15 30 134
49 161 44
49 121 44
11 162 33
152 102 150
160 51 241
196 38 153
101 3 21
72 111 1
64 30 13
142 104 76
203 215 214
169 168 50
106 109 7
23 123 230
162 119 124
128 159 7
12 135 166
77 239 175
120 79 25
23 156 130
154 10 221
252 18 56
170 106 99
89 158 105
171 117 203
21 228 185
71 58 3
223 57 173
7 168 114
252 180 149
8 73 223
52 150 171
20 106 165
204 53 217
70 159 238
132 126 208
185 94 164
120 141 90
163 40 118
119 195 236
24 74 148
46 114 19
250 30 200
187 248 75
58 69 193
202 102 103
58 137 22
61 23 107
220 3 203
11 54 35
253 204 58
206 228 83
79 216 105
77 194 223
107 205 102
188 82 163
233 222 152
146 76 236
178 10 99
103 84 43
211 7 237
239 155 1
239 106 196
249 19 155
188 76 245
81 155 218
105 166 150
235 133 168
109 247 50
229 148 247
82 161 197
60 141 37
27 245 2
17 130 234
67 38 6
165 224 103
121 124 231
171 7 82
253 78 43
177 167 24
126 191 244
245 60 111
104 24 241
198 65 201
243 89 24
50 154 193
173 234 132
58 45 130
151 137 68
7 160 155
51 65 26
114 105 152
42 158 146
58 65 20
122 3 81
55 156 229
74 128 34
42 0 149
69 80 93
77 81 51
164 235 48
103 212 14
3 200 171
204 197 179
137 56 228
99 0 204
45 42 239
214 193 137
56 212 127
168 21 33
237 94 180
170 38 87
182 168 136
246 96 41
131 130 190
85 189 91
54 27 84
76 127 193
104 19 60
156 92 1
61 129 131
64 214 164
181 183 229
20 170 79
11 232 233
35 187 22
133 61 20
237 211 31
20 242 219
65 198 198
143 111 152
71 8 3
136 54 7
128 128 0
126 39 183
209 37 115
223 15 219
129 129 151
41 204 152
20 223 28
185 228 200
242 249 223
136 110 79
36 249 99
153 103 251
217 131 155
204 66 253
112 69 232
120 104 119
144 137 149
28 34 214
135 226 113
155 67 203
216 237 229
155 122 172
233 247 170
45 0 195
225 39 208
44 32 186
231 220 55
77 248 188
120 94 183
168 20 244
134 24 74
165 117 188
175 165 21
29 190 4
247 235 116
10 224 246
45 148 113
244 120 46
67 188 220
6 243 127
214 62 97
141 148 158
2 91 242
171 247 75
190 29 125
148 143 44
47 170 54
211 11 157
27 22 193
85 237 34
87 50 4
125 100 109
153 201 8
177 213 94
68 34 171
94 243 75
251 74 180
57 171 26
51 175 198
107 228 67
194 147 108
120 188 68
94 5 252
130 150 254
223 66 244
26 239 3
154 53 19
51 245 250
169 22 52
98 84 93
122 137 161
88 79 31
17 145 188
21 52 217
246 114 67
171 25 102
86 215 62
48 211 32
116 192 29
157 138 79
125 45 77
80 155 50
62 228 216
139 154 37
78 240 144
206 213 167
241 38 61
23 202 197
213 27 79
243 51 247
168 178 214
187 23 18
139 84 97
114 116 38
95 12 80
141 198 161
6 215 249
66 35 117
25 48 44
34 81 150
184 102 223
97 191 126
66 72 129
209 187 149
7 201 216
206 130 209
205 151 141
206 194 80
51 131 20
146 1 125
167 207 69
75 92 250
4 120 93
139 17 60
147 86 4
123 8 211
70 88 18
187 124 251
201 67 116
193 106 75
96 40 79
132 176 100
35 57 210
48 172 215
37 214 144
49 141 24
45 7 59
13 102 229
205 99 114
210 168 111
108 102 77
150 203 8
232 48 241
212 126 240
112 230 52
38 63 20
115 21 224
77 23 136
111 220 176
28 15 236
201 241 95
46 222 109
207 170 241
116 121 152
23 166 187
204 201 170
210 243 59
115 129 172
29 149 139
92 166 94
216 95 118
176 232 11
147 247 60
250 79 56
83 152 12
111 245 159
58 11 7
197 218 196
25 99 84
30 226 213
185 42 102
55 146 245
14 58 228
79 189 158
203 146 150
18 136 124
92 90 246
223 254 103
27 113 187
93 106 78
30 251 252
251 116 156
72 138 110
145 46 5
211 139 207
21 139 22
214 75 46
68 123 252
118 10 228
75 44 225
36 41 252
102 250 126
254 6 105
13 30 140
126 97 44
146 220 78
190 108 128
3 154 112
101 233 170
198 38 81
152 27 238
204 156 71
66 112 70
99 202 72
5 221 172
10 179 10
185 4 97
206 231 208
158 25 196
248 153 107
