100000 30000
32 219 157
191 27 44
69 88 172
248 125 173
131 132 171
237 55 168
237 47 16
211 87 174
155 141 17
242 208 183
212 183 83
213 158 239
127 190 42
71 207 109
246 205 150
100 209 97
38 252 170
56 24 219
204 114 215
231 123 223
77 64 211
238 51 142
193 4 44
167 161 253
126 252 86
142 239 140
181 206 60
118 182 101
35 97 130
195 57 175
252 60 243
0 41 229
171 50 112
40 248 91
93 118 220
89 205 158
229 52 19
53 96 84
64 206 41
172 115 180
143 234 113
30 194 219
163 239 250
23 217 166
94 102 152
152 193 75
254 208 192
23 75 17
63 195 114
28 98 49
34 41 76
169 215 177
253 0 237
243 192 235
118 160 3
145 70 231
165 208 245
198 137 86
108 167 151
137 60 80
140 235 216
128 81 245
44 36 58
112 96 67
177 159 24
100 205 35
63 157 51
116 72 140
242 20 229
178 143 181
70 108 26
107 118 226
253 54 22
6 186 51
215 19 21
41 87 55
207 166 166
93 246 167
186 40 98
203 203 41
175 247 211
54 235 56
89 222 194
2 43 140
158 151 245
119 130 191
44 40 253
193 100 16
10 253 195
227 71 64
230 1 40
35 227 14
169 150 121
124 144 26
3 214 127
231 217 54
244 104 115
30 16 30
219 202 97
172 29 62
245 21 125
106 45 178
245 88 218
210 248 49
85 165 128
219 106 224
88 189 210
38 126 143
240 243 227
234 64 103
33 214 177
54 80 209
35 169 194
187 150 6
248 25 23
24 151 182
141 1 179
15 178 105
121 9 130
249 125 214
129 170 253
169 230 248
109 147 216
122 228 58
29 117 163
205 142 217
4 14 174
63 217 101
52 205 84
195 65 220
101 143 75
113 90 237
253 249 140
5 167 54
78 51 12
72 218 48
105 227 98
209 191 199
221 243 24
145 198 154
252 229 170
206 82 226
1 28 141
169 73 42
126 12 152
89 149 251
214 91 230
137 241 47
17 225 34
87 57 209
122 141 24
67 35 37
87 250 97
251 121 164
15 71 179
249 63 24
177 246 31
141 82 65
227 186 182
242 190 200
97 26 31
174 47 65
48 156 207
221 85 149
234 196 148
87 137 245
27 203 166
216 143 180
92 226 251
21 207 179
141 114 24
188 226 87
28 111 95
34 158 91
116 25 236
212 165 190
135 10 40
234 28 153
120 31 198
146 168 135
230 124 104
2 74 167
19 67 143
111 191 166
191 101 8
74 224 125
179 252 238
45 100 36
157 156 249
169 172 177
129 24 113
87 138 154
194 185 94
99 38 234
134 59 147
87 20 78
118 51 96
246 149 44
168 5 153
55 105 136
139 178 116
188 222 120
151 234 211
35 230 232
43 15 165
220 43 141
93 116 71
135 218 247
140 208 220
37 34 112
103 225 156
47 182 175
197 163 212
237 255 167
39 91 39
148 92 243
57 4 64
13 61 121
51 68 249
157 217 171
210 172 57
182 146 219
226 220 142
229 106 76
27 68 98
187 52 140
134 214 205
52 187 150
62 42 129
203 226 102
126 183 128
193 225 33
116 76 55
182 82 20
199 66 164
212 121 165
131 0 154
36 113 36
228 246 253
115 240 136
21 105 207
81 22 245
140 25 226
57 131 201
241 168 216
49 239 217
210 12 190
149 115 201
252 232 102
43 120 232
120 43 126
182 236 86
70 226 163
193 118 198
44 79 120
121 67 116
223 149 213
24 89 91
251 118 12
94 243 168
206 39 198
163 241 57
24 144 71
127 224 80
163 105 73
194 174 210
40 218 202
207 248 46
198 104 18
161 51 68
233 50 194
238 139 232
135 70 229
249 157 111
137 67 241
142 212 252
192 82 253
53 205 212
161 244 248
161 178 58
100 102 190
116 175 22
147 246 116
163 86 192
59 31 106
33 160 211
157 115 72
147 59 196
80 220 91
150 202 101
52 73 5
238 86 204
167 182 181
195 201 13
166 248 214
38 11 244
155 83 166
93 140 106
154 207 246
103 162 126
169 147 208
205 88 9
134 33 11
180 244 191
209 217 230
151 71 209
20 221 74
47 177 69
37 205 231
190 253 1
208 124 106
181 200 222
85 111 79
15 183 241
215 233 37
54 231 7
136 33 236
73 142 187
133 36 166
154 64 247
180 176 41
62 37 251
229 31 91
214 215 169
80 221 8
121 18 221
190 240 183
29 13 171
191 181 150
180 152 37
104 56 206
164 196 251
187 28 189
74 198 9
130 201 113
168 36 88
22 32 153
78 78 158
82 107 227
101 82 75
57 155 68
8 49 220
130 57 196
32 44 6
172 223 191
239 145 167
244 2 57
200 50 95
234 48 112
155 69 146
69 58 185
32 152 198
119 28 157
56 172 14
249 240 104
124 46 152
87 152 38
172 47 245
28 248 201
122 223 133
62 112 16
153 137 255
236 109 125
168 225 137
53 35 41
47 60 215
210 223 32
152 207 22
85 59 221
153 76 207
45 120 112
222 9 45
198 135 206
204 0 52
247 75 249
2 235 237
165 207 38
63 233 72
14 193 190
27 52 159
69 209 217
59 178 203
66 174 14
31 102 216
86 185 219
253 129 148
113 92 9
98 63 245
100 64 153
115 85 187
88 237 225
8 20 183
252 106 9
114 29 198
30 72 58
13 220 155
188 128 254
94 42 134
13 101 67
255 106 228
22 254 193
250 250 175
179 155 168
213 42 89
208 152 67
96 133 115
208 198 107
209 114 236
69 231 242
221 139 107
220 233 56
58 2 220
245 122 105
220 1 54
227 180 132
64 56 184
140 186 104
136 224 231
61 46 103
196 135 115
59 4 143
161 169 106
164 237 119
72 34 72
124 97 217
45 14 65
55 99 211
73 34 72
50 243 253
212 143 40
234 79 102
197 59 166
18 129 164
177 228 192
108 116 152
49 245 89
32 3 93
188 246 216
61 12 20
216 82 169
199 177 183
195 226 205
188 62 161
95 110 243
19 66 112
152 249 9
139 232 51
28 138 194
252 255 192
136 85 42
21 221 193
59 135 105
205 90 78
92 86 216
131 57 82
113 172 203
200 192 139
49 19 78
67 96 54
17 216 89
124 88 250
251 206 81
181 35 233
0 93 172
221 177 71
107 38 159
181 178 230
167 131 169
208 27 206
149 59 192
65 53 179
188 19 77
2 235 17
129 107 246
211 79 126
209 180 30
196 147 16
190 82 216
148 102 91
123 90 23
87 42 243
149 251 171
83 16 57
96 42 43
60 112 177
172 171 54
130 25 50
117 204 10
97 109 63
79 212 6
196 38 253
184 252 94
79 212 17
252 141 154
208 159 101
188 205 38
146 231 238
245 39 225
30 17 30
220 172 135
207 67 57
108 142 227
230 111 240
251 245 178
215 216 120
168 57 216
33 45 224
201 36 134
125 223 241
167 19 161
67 243 72
152 170 144
74 174 62
92 179 64
207 28 150
110 47 86
234 158 163
13 51 214
247 184 116
1 94 187
33 155 126
184 231 220
67 37 245
148 153 190
246 14 228
19 139 36
40 87 21
182 119 147
123 118 119
237 82 251
190 98 249
136 245 197
113 228 44
159 18 152
121 93 140
113 192 150
151 145 30
66 101 115
162 56 115
82 204 214
82 77 254
134 236 200
203 27 64
101 13 175
166 225 164
217 96 178
183 138 23
226 154 39
127 214 149
4 206 231
182 12 197
126 74 50
43 159 153
233 202 197
240 155 171
95 233 203
31 94 214
221 124 23
177 88 69
35 56 52
185 61 113
116 207 28
143 135 173
149 118 157
247 91 28
123 108 26
196 128 135
216 142 207
113 91 200
62 142 118
97 218 136
45 31 204
63 112 30
56 139 27
63 84 110
202 48 146
137 17 139
130 30 21
106 152 57
30 21 198
246 28 251
174 204 59
204 183 196
23 203 20
210 192 254
161 219 82
58 208 245
152 135 211
165 252 63
176 228 39
221 201 183
111 240 126
243 59 62
226 62 26
202 121 48
71 200 126
24 234 91
82 94 195
72 146 76
75 144 124
215 243 166
232 81 224
149 74 28
176 165 200
111 244 235
28 254 209
146 33 199
231 103 225
141 146 83
123 127 50
80 187 129
12 94 162
164 241 198
82 10 9
61 228 179
184 188 5
134 11 152
212 84 219
104 91 124
230 143 48
89 55 172
230 237 18
28 146 15
255 135 142
253 30 36
119 113 72
63 73 134
88 236 230
139 176 22
134 97 86
119 234 219
198 220 53
238 232 48
86 197 165
190 82 228
171 159 101
139 85 114
224 5 146
140 51 249
89 50 200
234 211 240
203 197 229
184 29 68
192 181 185
71 202 221
245 4 173
184 48 26
16 226 95
186 31 33
153 69 153
55 102 67
122 209 95
203 162 24
52 69 38
80 246 62
247 251 150
131 218 108
11 38 97
177 31 12
28 52 44
147 148 77
163 65 57
237 225 243
171 57 64
243 229 255
222 240 79
186 11 87
73 180 4
255 142 234
83 114 116
199 141 81
120 204 224
169 110 137
138 24 126
173 40 119
24 60 241
8 127 152
235 249 107
85 136 118
146 54 224
208 9 134
32 141 204
109 238 54
113 248 12
22 77 35
250 247 195
73 61 234
247 101 85
178 54 125
196 193 103
44 64 191
165 51 87
136 61 206
105 180 190
172 50 56
66 228 194
169 6 164
133 71 157
224 164 184
242 155 99
71 203 107
58 127 254
170 160 170
157 178 39
198 60 9
22 197 39
213 254 114
96 108 101
142 191 55
104 253 49
77 11 227
125 44 95
5 13 55
160 212 220
122 2 179
53 177 40
171 238 77
150 69 218
64 79 219
222 7 134
225 96 243
195 6 131
99 17 134
225 159 237
94 253 44
229 244 97
84 90 102
61 90 239
192 45 136
115 36 40
30 33 32
43 196 42
56 29 173
33 42 45
95 119 80
96 46 240
96 101 194
66 117 67
71 1 191
244 120 188
3 130 98
20 25 90
183 239 193
212 0 123
85 124 136
77 133 126
15 11 16
224 217 250
22 27 52
180 128 112
82 93 95
144 85 79
63 127 185
218 209 233
10 18 126
193 67 200
53 204 191
126 91 12
95 252 112
53 42 63
62 80 193
99 68 6
14 30 134
123 3 132
75 41 192
42 144 111
210 206 242
223 222 214
223 116 2
139 105 209
105 85 226
223 185 119
27 119 157
156 94 111
61 93 102
106 0 81
110 134 8
71 202 206
182 11 41
160 164 51
205 119 200
164 228 34
246 123 188
179 255 186
120 69 37
62 213 188
45 231 70
85 225 230
223 50 150
10 252 86
88 68 179
52 180 159
238 205 236
24 58 104
18 147 206
76 57 168
230 221 197
228 68 175
165 61 134
250 70 172
31 102 173
72 177 206
195 94 34
130 23 69
40 125 196
65 7 232
218 91 190
221 212 42
145 10 220
142 131 124
113 222 232
18 204 249
249 229 138
168 115 163
123 75 149
115 249 34
101 129 18
52 79 236
139 89 66
245 35 59
106 61 123
222 63 201
24 71 28
47 250 161
197 186 12
202 242 64
113 145 204
204 255 117
165 32 169
25 170 77
48 85 52
154 79 111
156 193 217
221 105 149
227 71 86
49 118 84
23 15 135
114 141 239
149 166 0
155 204 47
130 107 24
243 65 228
79 125 210
175 179 3
61 190 194
69 204 69
126 149 83
70 136 165
174 176 247
203 201 26
242 83 235
93 128 131
169 115 225
226 117 33
0 103 81
141 105 177
80 58 94
159 34 224
106 9 85
210 78 252
166 132 223
162 84 39
120 194 67
240 220 61
153 159 104
236 243 70
45 127 173
218 30 164
135 184 224
84 195 35
53 155 79
229 36 27
111 97 26
10 65 55
8 64 140
34 149 162
133 252 188
156 7 115
105 244 146
168 76 152
125 147 6
135 201 121
151 234 24
209 41 21
197 193 233
161 121 144
47 177 222
168 162 69
25 205 55
23 203 158
85 140 66
187 44 21
212 251 26
55 88 153
40 113 0
183 75 63
77 200 159
137 45 34
189 65 119
161 34 87
199 135 147
92 243 89
1 20 104
207 82 236
221 200 227
28 103 153
154 33 104
179 172 218
203 114 0
180 144 54
234 109 140
231 69 248
31 186 64
23 150 178
113 93 70
64 242 182
187 114 85
93 72 253
194 68 92
77 66 17
24 162 220
128 177 118
184 13 130
79 85 241
44 133 6
69 172 123
142 172 169
123 3 162
11 188 195
106 176 241
60 15 241
135 208 6
235 124 162
222 240 94
121 77 76
64 80 151
140 118 115
26 50 68
219 252 241
165 94 111
228 250 143
209 254 187
107 26 127
217 230 221
182 28 148
3 233 197
146 20 229
103 60 102
242 29 134
31 152 75
8 177 159
66 179 54
20 234 91
105 209 169
102 162 29
166 226 173
12 228 5
188 128 43
147 67 87
211 1 133
108 205 180
26 7 99
187 57 14
12 24 16
205 1 200
156 58 183
13 194 234
249 230 182
106 11 33
141 191 172
30 211 113
153 102 250
73 169 23
196 238 207
146 199 24
168 20 235
222 167 248
101 174 234
130 167 158
238 222 56
190 150 116
201 116 150
193 92 219
195 236 118
22 41 107
19 227 100
147 72 65
3 249 226
124 76 229
226 149 137
179 168 232
169 91 235
122 41 131
41 235 113
144 94 65
204 243 240
28 86 247
94 17 105
216 24 199
150 241 64
115 196 244
138 189 157
195 14 124
241 251 249
225 3 52
60 224 99
180 148 225
142 59 194
89 209 127
147 184 117
152 220 160
144 18 33
235 230 166
44 216 119
85 223 209
8 67 103
206 136 61
227 203 94
244 164 76
187 112 56
119 26 155
37 158 248
254 19 234
121 207 178
216 243 13
97 123 192
43 238 73
38 212 138
100 4 206
128 144 179
94 247 172
138 176 54
164 76 0
163 102 98
214 191 126
45 255 226
206 39 167
29 12 17
85 156 166
155 78 117
184 43 120
214 128 180
86 172 235
56 90 202
73 55 50
19 71 72
15 108 250
197 53 162
253 40 93
213 26 123
211 196 215
24 125 248
50 128 1
239 147 103
9 165 130
148 76 125
239 80 154
247 118 4
245 169 247
220 10 127
27 83 21
132 203 215
65 242 74
43 16 86
223 142 192
216 126 225
168 227 61
85 37 53
47 7 142
203 66 154
157 143 224
115 218 248
6 245 135
27 220 215
193 66 149
40 112 99
51 200 177
92 105 97
86 45 173
173 45 248
225 116 138
235 132 110
47 228 188
53 92 158
111 59 138
119 13 75
238 138 89
101 125 172
24 123 111
189 119 94
36 38 251
182 50 129
167 184 54
165 226 215
252 102 234
169 238 207
215 137 108
141 73 196
107 162 107
84 29 144
245 152 160
130 189 105
214 91 34
20 9 147
112 170 189
164 185 205
187 0 26
22 43 115
28 223 60
6 161 95
234 171 78
243 81 162
157 114 141
164 93 94
209 45 38
230 251 107
187 67 0
143 162 165
70 25 134
172 79 76
192 216 112
82 46 197
157 82 173
35 153 164
105 71 183
108 36 59
159 94 20
26 107 241
251 29 88
118 136 147
199 151 44
96 190 188
162 2 105
162 2 23
227 202 129
147 175 84
243 154 179
188 216 41
93 126 162
81 108 173
25 190 101
67 172 101
25 43 115
205 75 115
166 21 24
105 15 129
105 119 149
153 163 247
195 126 60
124 61 6
30 248 117
198 127 10
155 5 178
87 153 96
199 243 217
218 173 173
201 39 182
58 33 208
136 113 58
117 47 224
94 229 72
142 111 223
122 10 162
84 47 194
28 212 128
7 185 234
190 38 252
229 84 130
1 118 164
102 133 1
84 142 76
227 6 191
102 141 50
140 53 91
255 17 19
245 22 11
40 143 158
1 153 197
167 13 236
51 164 195
152 113 227
198 122 140
247 61 212
237 36 35
199 234 27
159 64 237
103 39 133
128 98 105
63 5 94
226 199 106
29 170 95
153 181 69
161 1 211
8 164 91
238 57 114
26 17 0
114 56 194
89 135 91
236 219 234
154 64 14
47 227 136
18 80 211
55 64 121
177 171 40
248 87 22
178 117 50
186 69 172
45 193 11
116 164 42
6 4 113
86 112 122
250 252 202
248 244 28
8 252 232
188 146 125
121 53 87
249 208 252
98 108 34
126 236 189
67 160 251
91 128 105
56 125 169
133 102 199
72 151 2
226 237 178
61 52 6
211 149 86
11 170 52
166 31 144
92 230 147
253 22 97
164 127 4
222 14 44
75 202 102
226 221 21
160 209 4
255 242 236
239 199 40
168 144 111
189 64 65
108 253 63
81 225 192
115 19 3
113 2 21
157 226 76
195 204 93
190 82 92
38 25 220
167 108 167
111 101 16
27 156 96
134 170 46
210 164 144
162 60 184
99 52 155
51 212 225
157 80 36
164 144 71
187 8 161
77 14 149
122 121 2
67 2 240
1 107 161
21 240 0
227 62 79
113 65 172
210 241 225
179 162 228
119 246 239
250 73 7
161 4 104
249 50 224
230 117 170
113 192 142
75 37 203
58 19 75
132 204 208
51 174 197
174 177 97
79 43 80
49 249 11
93 169 129
62 115 228
120 135 204
136 84 16
170 170 16
144 189 150
244 29 73
158 210 65
192 135 17
181 51 202
56 75 224
56 101 41
4 145 135
7 118 127
229 80 157
50 99 183
95 113 162
125 73 190
50 225 156
173 176 182
23 109 104
46 87 172
195 173 175
27 114 102
26 173 241
147 75 160
253 55 69
53 169 184
26 129 145
149 218 95
54 72 167
11 67 78
190 39 96
170 15 38
190 114 234
150 192 26
148 49 58
213 162 175
16 32 239
231 232 87
20 64 7
225 179 246
186 144 109
124 97 65
168 174 167
146 122 204
177 62 231
139 170 81
42 73 53
172 244 244
200 215 23
202 15 46
42 157 244
197 77 127
9 7 61
18 49 109
154 167 222
129 106 226
69 207 158
18 140 125
156 148 204
208 19 0
69 87 36
233 189 105
81 119 21
196 243 48
18 61 61
88 213 83
234 29 146
166 95 195
1 205 132
156 172 69
19 49 155
17 99 135
181 88 64
253 127 241
156 179 86
23 8 195
127 76 210
31 17 70
199 157 37
215 73 130
164 58 41
95 157 146
202 206 169
6 19 127
75 159 14
5 26 151
71 28 205
233 99 147
100 60 71
155 82 194
6 0 28
9 221 170
78 214 68
229 146 189
51 25 235
110 8 3
229 190 106
118 180 77
18 179 8
216 43 60
47 167 113
235 172 210
20 30 50
97 155 156
99 151 26
89 149 132
5 17 219
117 155 111
125 3 163
63 245 26
200 227 224
125 228 96
162 29 95
238 106 105
80 28 24
237 164 208
27 171 213
208 22 113
244 98 90
81 216 87
85 140 22
191 86 6
170 5 196
50 26 105
206 94 181
175 183 180
17 170 113
218 31 100
2 59 92
239 27 254
222 77 223
97 223 193
245 7 124
247 187 10
68 14 69
204 117 166
184 222 140
224 112 30
20 44 55
111 65 26
200 243 109
1 167 191
4 239 109
125 172 209
101 209 212
115 2 122
237 100 172
20 44 67
159 253 158
89 217 27
99 50 227
21 235 137
157 33 92
32 36 101
168 100 168
126 41 221
47 52 71
176 252 84
94 32 220
109 117 164
46 208 146
30 224 64
33 115 118
13 209 217
165 106 135
193 199 149
148 73 131
208 15 233
196 139 10
90 5 253
81 55 176
37 54 177
41 182 119
237 251 183
81 169 71
117 212 167
125 216 0
238 96 203
185 222 230
233 104 131
22 207 8
249 60 30
180 32 48
118 4 60
47 95 115
95 40 75
201 182 77
92 14 29
11 206 219
58 33 221
125 4 104
145 50 105
205 219 115
203 93 69
61 243 5
58 189 155
138 188 54
22 166 20
178 79 245
252 204 10
21 241 251
212 165 175
245 9 75
146 139 49
216 1 186
167 223 40
49 200 69
22 219 143
136 202 140
240 220 154
197 185 163
233 9 61
85 143 110
231 137 72
221 25 18
187 145 75
76 80 85
104 98 55
73 199 218
